EmployeeCount,EmployeeID,Department,JobRole,Attrition,Gender,Age,MaritalStatus,Education,EducationField,BusinessTravel,JobInvolvement,JobLevel,JobSatisfaction,Hourlyrate,Salaryhike,OverTime,Workex,YearsSinceLastPromotion,EmpSatisfaction,TrainingTimesLastYear,WorkLifeBalance,Performance_Rating,Income,Income_Mean
1,1235,Research & Development,Research Scientist,No,Female,32,Single,College,Life Sciences,Travel_Frequently,High,2,High,38,14,Yes,10,0,Very High,2,Better,Excellent,4998,6772.433333
1,1237,Research & Development,Manufacturing Director,No,Female,36,Divorced,Bachelor,Technical Degree,Travel_Rarely,Low,3,Low,77,21,Yes,17,7,High,2,Better,Outstanding,10252,6772.433333
1,1238,Research & Development,Research Scientist,No,Male,33,Married,Bachelor,Medical,Travel_Rarely,High,1,Very High,60,13,No,15,4,Low,5,Better,Excellent,2781,6772.433333
1,1239,Sales,Sales Executive,No,Female,40,Divorced,Bachelor,Technical Degree,Travel_Rarely,Medium,2,Medium,84,12,No,7,1,Medium,2,Best,Excellent,6852,6772.433333
1,1240,Sales,Sales Executive,No,Male,25,Single,Master,Life Sciences,Travel_Rarely,High,2,Very High,57,14,No,5,1,High,4,Better,Excellent,4950,6772.433333
1,1241,Research & Development,Research Scientist,No,Male,30,Married,Bachelor,Medical,Travel_Rarely,High,1,Medium,63,21,Yes,12,5,Very High,2,Better,Outstanding,3579,6772.433333
1,1242,Research & Development,Research Director,No,Female,42,Married,Doctor,Medical,Travel_Frequently,High,3,Low,60,17,Yes,20,0,Low,6,Better,Excellent,13191,6772.433333
1,1243,Sales,Sales Executive,No,Female,35,Married,College,Marketing,Non-Travel,Medium,3,Very High,78,11,Yes,16,4,High,6,Good,Excellent,10377,6772.433333
1,1244,Research & Development,Research Scientist,No,Male,27,Married,Bachelor,Life Sciences,Travel_Rarely,High,1,Low,42,14,Yes,9,6,Low,3,Good,Excellent,2235,6772.433333
1,1245,Research & Development,Manufacturing Director,No,Female,54,Divorced,Master,Life Sciences,Travel_Frequently,High,3,High,53,17,No,33,1,Very High,2,Bad,Excellent,10502,6772.433333
1,1246,Research & Development,Research Scientist,No,Female,44,Married,Below College,Life Sciences,Travel_Rarely,Very High,1,Very High,72,13,No,10,7,Low,5,Better,Excellent,2011,6772.433333
1,1248,Research & Development,Research Scientist,Yes,Female,19,Single,Bachelor,Medical,Non-Travel,Medium,1,Medium,96,25,Yes,1,0,Low,2,Best,Outstanding,1859,6772.433333
1,1249,Research & Development,Research Scientist,No,Female,29,Divorced,Bachelor,Life Sciences,Travel_Rarely,High,1,Very High,97,15,No,3,1,Low,5,Better,Excellent,3760,6772.433333
1,1250,Research & Development,Research Director,No,Male,54,Married,Bachelor,Life Sciences,Travel_Rarely,High,4,Very High,85,14,No,36,0,Very High,2,Better,Excellent,17779,6772.433333
1,1251,Research & Development,Healthcare Representative,No,Male,31,Married,College,Medical,Travel_Rarely,High,2,Low,80,12,Yes,6,0,High,2,Good,Excellent,6833,6772.433333
1,1252,Research & Development,Healthcare Representative,No,Female,31,Single,Bachelor,Medical,Travel_Rarely,Medium,2,Low,96,19,No,10,1,High,2,Better,Excellent,6812,6772.433333
1,1254,Sales,Sales Executive,No,Female,59,Single,Bachelor,Life Sciences,Travel_Rarely,Medium,2,Very High,48,17,No,13,0,High,2,Better,Excellent,5171,6772.433333
1,1255,Research & Development,Research Director,No,Male,43,Married,Bachelor,Life Sciences,Travel_Rarely,Low,5,Very High,96,14,No,25,0,High,2,Better,Excellent,19740,6772.433333
1,1256,Research & Development,Manager,No,Male,49,Married,College,Medical,Travel_Rarely,Medium,5,High,85,13,No,23,0,Low,2,Best,Excellent,18711,6772.433333
1,1257,Research & Development,Research Scientist,No,Male,36,Married,Bachelor,Technical Degree,Travel_Frequently,High,1,Medium,46,12,No,12,0,High,2,Good,Excellent,3692,7984.066667
1,1258,Research & Development,Laboratory Technician,No,Male,48,Single,College,Technical Degree,Travel_Rarely,Very High,1,Medium,76,11,No,7,0,Very High,4,Good,Excellent,2559,7984.066667
1,1259,Research & Development,Research Scientist,No,Male,27,Divorced,College,Life Sciences,Travel_Rarely,High,1,High,76,11,No,5,0,Low,2,Better,Excellent,2517,7984.066667
1,1260,Research & Development,Healthcare Representative,No,Male,29,Divorced,Bachelor,Life Sciences,Travel_Rarely,High,2,Very High,82,11,Yes,6,1,High,2,Better,Excellent,6623,7984.066667
1,1263,Research & Development,Research Director,No,Male,48,Single,Bachelor,Life Sciences,Travel_Rarely,Medium,5,Very High,76,12,No,25,0,Very High,3,Best,Excellent,18265,7984.066667
1,1264,Research & Development,Research Director,No,Female,29,Divorced,Bachelor,Life Sciences,Travel_Rarely,Medium,4,Very High,87,14,No,9,1,Very High,2,Good,Excellent,16124,7984.066667
1,1265,Research & Development,Research Scientist,No,Female,34,Married,Bachelor,Technical Degree,Travel_Rarely,Very High,1,High,89,17,No,2,0,High,5,Good,Excellent,2585,7984.066667
1,1267,Sales,Manager,No,Male,44,Married,Bachelor,Marketing,Travel_Rarely,High,5,Medium,88,11,No,26,3,Medium,5,Better,Excellent,18213,7984.066667
1,1268,Sales,Sales Executive,No,Male,33,Divorced,Doctor,Marketing,Travel_Rarely,Very High,3,High,82,14,Yes,10,0,Very High,3,Better,Excellent,8380,7984.066667
1,1269,Research & Development,Research Scientist,No,Female,19,Single,Bachelor,Life Sciences,Travel_Rarely,Very High,1,Very High,57,12,Yes,1,0,Medium,2,Better,Excellent,2994,7984.066667
1,1270,Research & Development,Research Scientist,No,Male,23,Married,College,Life Sciences,Travel_Rarely,High,1,High,47,22,No,1,0,Very High,2,Better,Outstanding,1223,7984.066667
1,1273,Sales,Sales Representative,Yes,Male,25,Single,Below College,Life Sciences,Travel_Frequently,Low,1,Very High,73,14,Yes,1,1,High,4,Better,Excellent,1118,7984.066667
1,1275,Research & Development,Research Scientist,No,Male,26,Single,College,Life Sciences,Travel_Rarely,High,1,Very High,53,20,Yes,8,2,High,2,Good,Outstanding,2875,7984.066667
1,1277,Sales,Manager,Yes,Female,45,Single,Bachelor,Marketing,Travel_Rarely,Low,5,Medium,94,16,Yes,26,1,Low,2,Better,Excellent,18824,7984.066667
1,1278,Research & Development,Healthcare Representative,No,Male,55,Divorced,Below College,Medical,Non-Travel,Medium,4,Medium,37,15,Yes,34,15,Very High,3,Better,Excellent,13577,7984.066667
1,1279,Research & Development,Laboratory Technician,Yes,Female,21,Single,College,Life Sciences,Travel_Frequently,Medium,1,High,45,20,No,2,2,Low,2,Bad,Outstanding,2625,7984.066667
1,1280,Sales,Manager,No,Female,46,Married,College,Marketing,Travel_Rarely,Medium,5,Medium,33,14,No,26,0,Very High,2,Better,Excellent,18789,7984.066667
1,1281,Sales,Sales Executive,No,Female,34,Single,Bachelor,Marketing,Travel_Rarely,High,2,Low,86,12,Yes,4,0,High,3,Better,Excellent,4538,7984.066667
1,1282,Sales,Manager,No,Male,51,Divorced,Bachelor,Life Sciences,Travel_Frequently,High,5,Medium,83,24,Yes,31,11,Very High,5,Good,Outstanding,19847,7984.066667
1,1283,Research & Development,Manufacturing Director,No,Male,59,Single,Master,Medical,Travel_Rarely,High,3,Very High,67,12,No,25,5,Very High,6,Good,Excellent,10512,7984.066667
1,1285,Research & Development,Laboratory Technician,No,Female,34,Divorced,Bachelor,Medical,Travel_Frequently,High,2,Medium,46,13,No,15,5,High,2,Best,Excellent,4444,7984.066667
1,1286,Research & Development,Laboratory Technician,No,Male,28,Single,Master,Medical,Travel_Frequently,High,1,High,44,11,Yes,5,0,Very High,2,Good,Excellent,2154,7984.066667
1,1288,Research & Development,Manager,No,Male,44,Divorced,College,Life Sciences,Travel_Rarely,Very High,5,Low,92,14,No,26,14,High,4,Good,Excellent,19190,7984.066667
1,1289,Human Resources,Human Resources,No,Male,34,Married,Bachelor,Life Sciences,Travel_Frequently,Medium,2,Medium,56,11,No,14,1,High,5,Best,Excellent,4490,7984.066667
1,1291,Research & Development,Research Scientist,No,Male,35,Married,Below College,Life Sciences,Travel_Rarely,High,1,High,66,14,Yes,4,2,High,3,Better,Excellent,3506,7984.066667
1,1292,Research & Development,Research Scientist,No,Female,42,Married,Master,Medical,Travel_Rarely,Very High,2,Medium,78,16,Yes,18,0,Medium,2,Better,Excellent,2372,7984.066667
1,1293,Sales,Sales Executive,No,Female,43,Single,Master,Marketing,Travel_Rarely,Medium,3,Very High,56,14,No,23,15,Very High,3,Best,Excellent,10231,7984.066667
1,1294,Research & Development,Manufacturing Director,No,Female,36,Single,Master,Life Sciences,Travel_Rarely,High,2,Medium,53,11,Yes,18,5,High,2,Better,Excellent,5410,7984.066667
1,1295,Research & Development,Healthcare Representative,Yes,Female,44,Married,Bachelor,Medical,Travel_Rarely,High,3,Very High,73,11,No,10,0,Low,2,Better,Excellent,7978,7984.066667
1,1296,Research & Development,Laboratory Technician,No,Male,28,Married,Bachelor,Life Sciences,Travel_Frequently,Medium,1,Very High,52,12,Yes,2,2,Very High,2,Better,Excellent,3867,7984.066667
1,1297,Research & Development,Laboratory Technician,No,Female,51,Single,College,Medical,Travel_Frequently,Medium,1,High,40,14,No,8,7,Medium,6,Good,Excellent,2838,7814.166667
1,1298,Research & Development,Manufacturing Director,No,Female,30,Single,College,Medical,Non-Travel,High,2,High,72,18,Yes,10,1,High,3,Better,Excellent,4695,7814.166667
1,1299,Research & Development,Laboratory Technician,Yes,Female,29,Divorced,Bachelor,Technical Degree,Travel_Rarely,High,1,High,39,13,Yes,10,7,Medium,2,Better,Excellent,3339,7814.166667
1,1301,Research & Development,Research Scientist,No,Male,28,Single,Bachelor,Technical Degree,Travel_Rarely,High,1,Low,84,11,No,5,1,Very High,2,Good,Excellent,2080,7814.166667
1,1303,Research & Development,Research Scientist,No,Female,25,Single,Bachelor,Medical,Travel_Rarely,High,1,Medium,40,18,No,2,2,Very High,3,Good,Excellent,2096,7814.166667
1,1304,Sales,Sales Executive,No,Male,32,Married,Bachelor,Medical,Travel_Rarely,Very High,2,Very High,56,15,No,10,0,High,4,Best,Excellent,6209,7814.166667
1,1306,Research & Development,Manager,No,Female,45,Single,Bachelor,Medical,Travel_Frequently,High,5,Medium,83,22,No,22,0,Medium,4,Better,Outstanding,18061,7814.166667
1,1307,Research & Development,Manager,No,Female,39,Divorced,Master,Medical,Travel_Rarely,Medium,4,Medium,94,13,Yes,21,15,High,4,Better,Excellent,17123,7814.166667
1,1308,Research & Development,Research Scientist,No,Male,58,Divorced,Master,Life Sciences,Travel_Rarely,High,1,High,88,12,No,2,2,Low,3,Better,Excellent,2372,7814.166667
1,1309,Research & Development,Laboratory Technician,Yes,Male,32,Married,College,Life Sciences,Travel_Rarely,High,2,High,79,18,No,10,1,Very High,3,Better,Excellent,4883,7814.166667
1,1310,Research & Development,Research Scientist,Yes,Male,39,Single,Bachelor,Medical,Travel_Rarely,High,1,Low,93,13,No,6,0,High,2,Better,Excellent,3904,7814.166667
1,1311,Research & Development,Laboratory Technician,No,Female,30,Married,Bachelor,Technical Degree,Travel_Rarely,Medium,2,Very High,48,12,No,10,6,Low,6,Better,Excellent,4627,7814.166667
1,1312,Research & Development,Healthcare Representative,No,Female,36,Married,Master,Technical Degree,Travel_Rarely,High,3,High,63,12,No,10,1,Very High,0,Better,Excellent,7094,7814.166667
1,1314,Human Resources,Human Resources,No,Female,46,Single,College,Life Sciences,Travel_Rarely,High,1,Low,44,12,No,10,5,Very High,3,Best,Excellent,3423,7814.166667
1,1315,Research & Development,Laboratory Technician,No,Female,28,Married,Bachelor,Life Sciences,Non-Travel,Low,2,Very High,55,11,No,10,7,High,6,Better,Excellent,6674,7814.166667
1,1317,Research & Development,Research Director,No,Female,50,Married,Bachelor,Life Sciences,Travel_Rarely,High,4,Low,43,11,Yes,25,1,Very High,2,Better,Excellent,16880,7814.166667
1,1318,Sales,Sales Executive,Yes,Male,40,Single,Master,Marketing,Travel_Rarely,Medium,3,Medium,57,12,Yes,9,1,Very High,2,Better,Excellent,9094,7814.166667
1,1319,Sales,Sales Executive,Yes,Male,52,Single,Bachelor,Life Sciences,Travel_Rarely,High,3,Medium,64,19,Yes,10,7,Medium,2,Good,Excellent,8446,7814.166667
1,1321,Research & Development,Manager,No,Female,30,Married,Master,Medical,Travel_Rarely,High,3,Low,95,23,Yes,9,0,Medium,2,Better,Outstanding,11916,7814.166667
1,1322,Research & Development,Manufacturing Director,No,Male,39,Single,College,Life Sciences,Travel_Rarely,High,2,High,32,11,No,9,1,Low,6,Better,Excellent,4534,7814.166667
1,1324,Sales,Sales Executive,No,Female,31,Divorced,Master,Life Sciences,Non-Travel,High,3,High,57,19,Yes,10,9,Very High,5,Good,Excellent,9852,7814.166667
1,1329,Sales,Sales Executive,No,Male,41,Single,College,Medical,Non-Travel,Low,2,Medium,40,13,No,19,11,High,4,Better,Excellent,6151,7814.166667
1,1331,Sales,Sales Representative,Yes,Female,31,Single,Bachelor,Life Sciences,Travel_Frequently,High,1,Medium,54,11,Yes,3,2,Very High,2,Best,Excellent,2302,7814.166667
1,1333,Research & Development,Laboratory Technician,Yes,Male,44,Married,Bachelor,Life Sciences,Travel_Rarely,High,1,Low,89,12,No,10,1,Low,4,Best,Excellent,2362,7814.166667
1,1334,Research & Development,Manager,No,Male,42,Married,Below College,Life Sciences,Non-Travel,High,4,High,37,13,Yes,21,2,High,3,Good,Excellent,17861,7814.166667
1,1336,Research & Development,Manager,No,Female,55,Married,College,Medical,Travel_Rarely,Low,5,High,58,14,No,23,9,Very High,5,Better,Excellent,19187,7814.166667
1,1338,Human Resources,Manager,No,Male,56,Single,Master,Life Sciences,Travel_Rarely,High,5,Medium,99,14,No,36,7,Very High,4,Better,Excellent,19717,7814.166667
1,1340,Research & Development,Research Scientist,No,Male,40,Divorced,College,Life Sciences,Non-Travel,High,1,High,74,16,No,6,0,High,0,Better,Excellent,3544,7814.166667
1,1344,Research & Development,Healthcare Representative,No,Male,34,Divorced,Bachelor,Life Sciences,Travel_Rarely,High,3,Very High,86,11,No,10,1,Very High,0,Good,Excellent,8500,7814.166667
1,1346,Research & Development,Research Scientist,No,Male,40,Single,Bachelor,Life Sciences,Travel_Rarely,High,2,Very High,98,13,No,9,8,High,4,Better,Excellent,4661,7814.166667
1,1349,Sales,Sales Executive,No,Female,41,Divorced,Bachelor,Marketing,Travel_Frequently,High,2,Low,66,17,No,10,1,High,2,Better,Excellent,4103,6180.933333
1,1350,Research & Development,Research Scientist,No,Male,35,Single,Master,Life Sciences,Travel_Frequently,High,2,High,87,11,Yes,9,1,High,3,Better,Excellent,4249,6180.933333
1,1352,Human Resources,Manager,No,Male,51,Divorced,Bachelor,Life Sciences,Travel_Rarely,High,4,Medium,84,11,Yes,33,0,High,2,Better,Excellent,14026,6180.933333
1,1355,Sales,Sales Executive,No,Female,38,Divorced,College,Life Sciences,Travel_Rarely,High,2,Low,31,15,No,11,1,Medium,3,Better,Excellent,6893,6180.933333
1,1356,Sales,Sales Executive,No,Female,34,Single,College,Medical,Travel_Rarely,High,2,Low,66,12,No,10,9,High,6,Best,Excellent,6125,6180.933333
1,1358,Research & Development,Laboratory Technician,No,Male,25,Married,Below College,Medical,Travel_Rarely,High,1,Very High,67,11,No,7,1,Very High,6,Good,Excellent,3669,6180.933333
1,1360,Research & Development,Manufacturing Director,Yes,Female,58,Married,Master,Medical,Travel_Rarely,Medium,3,Low,53,14,Yes,31,5,High,0,Good,Excellent,10008,6180.933333
1,1361,Research & Development,Laboratory Technician,No,Male,40,Married,Master,Life Sciences,Travel_Rarely,High,1,Medium,88,22,No,7,0,Medium,3,Better,Outstanding,2387,6180.933333
1,1362,Sales,Sales Executive,No,Female,36,Married,Bachelor,Marketing,Travel_Frequently,Very High,2,Low,83,16,No,17,6,Low,2,Good,Excellent,4639,6180.933333
1,1363,Research & Development,Manufacturing Director,No,Male,48,Single,Bachelor,Life Sciences,Travel_Rarely,High,3,Very High,54,11,No,11,0,Very High,2,Better,Excellent,7898,6180.933333
1,1364,Sales,Sales Representative,No,Female,27,Married,Bachelor,Medical,Travel_Rarely,Very High,1,Very High,98,14,No,5,0,High,4,Better,Excellent,2534,6180.933333
1,1367,Research & Development,Manufacturing Director,No,Female,51,Single,College,Technical Degree,Travel_Rarely,Medium,4,Medium,82,16,No,29,0,Very High,1,Good,Excellent,13142,6180.933333
1,1368,Research & Development,Laboratory Technician,No,Female,18,Single,Bachelor,Life Sciences,Non-Travel,High,1,Very High,97,15,No,0,0,Very High,5,Best,Excellent,1611,6180.933333
1,1369,Research & Development,Laboratory Technician,No,Female,35,Married,Bachelor,Medical,Travel_Rarely,Medium,2,Very High,60,12,No,10,0,Very High,0,Better,Excellent,5363,6180.933333
1,1371,Sales,Sales Executive,No,Male,27,Single,Below College,Life Sciences,Travel_Frequently,Low,2,Very High,43,20,No,8,0,Very High,3,Better,Outstanding,5071,6180.933333
1,1372,Sales,Sales Executive,Yes,Male,55,Single,Master,Marketing,Travel_Rarely,Very High,4,High,85,17,Yes,24,3,Low,2,Good,Excellent,13695,6180.933333
1,1373,Research & Development,Manufacturing Director,No,Male,56,Married,Bachelor,Life Sciences,Travel_Rarely,High,4,Medium,68,12,Yes,33,15,Very High,0,Better,Excellent,13402,6180.933333
1,1374,Research & Development,Research Scientist,No,Female,34,Divorced,Below College,Technical Degree,Non-Travel,Medium,1,High,92,20,No,5,0,Low,2,Better,Outstanding,2029,6180.933333
1,1375,Research & Development,Healthcare Representative,No,Female,40,Divorced,Below College,Medical,Travel_Rarely,Very High,2,High,89,20,No,15,11,Medium,0,Better,Outstanding,6377,6180.933333
1,1377,Research & Development,Laboratory Technician,No,Male,34,Married,Bachelor,Medical,Travel_Rarely,High,2,High,86,13,No,10,7,Medium,1,Better,Excellent,5429,6180.933333
1,1379,Sales,Sales Representative,Yes,Female,31,Single,Bachelor,Life Sciences,Travel_Frequently,Medium,1,Very High,90,14,No,3,0,High,3,Best,Excellent,2785,6180.933333
1,1380,Sales,Sales Executive,Yes,Female,35,Married,Master,Marketing,Travel_Frequently,High,2,High,67,18,Yes,5,3,Very High,0,Good,Excellent,4614,6180.933333
1,1382,Research & Development,Research Scientist,No,Male,38,Divorced,Bachelor,Life Sciences,Travel_Frequently,Very High,1,High,57,11,No,4,0,Very High,2,Better,Excellent,2610,6180.933333
1,1383,Research & Development,Healthcare Representative,No,Female,34,Single,Master,Technical Degree,Travel_Rarely,High,2,Very High,98,11,No,14,4,High,2,Best,Excellent,6687,6180.933333
1,1387,Sales,Sales Executive,No,Male,28,Married,Bachelor,Life Sciences,Travel_Rarely,Medium,2,Low,48,11,No,5,0,High,0,Better,Excellent,4724,6180.933333
1,1389,Research & Development,Manufacturing Director,Yes,Male,31,Married,Master,Medical,Travel_Rarely,High,2,High,98,15,Yes,10,6,Very High,3,Good,Excellent,6179,6180.933333
1,1390,Sales,Sales Executive,No,Male,39,Married,Master,Life Sciences,Travel_Rarely,Medium,2,Very High,44,12,Yes,8,1,Low,2,Best,Excellent,6120,6180.933333
1,1391,Sales,Sales Executive,No,Male,51,Married,Bachelor,Marketing,Travel_Frequently,High,3,Medium,52,11,No,14,3,Medium,5,Better,Excellent,10596,6180.933333
